CD_GEOCODD;NM_DISTRIT;CD_GEOCODM;NM_MUNICIP;NM_MICRO;NM_MESO;NM_UF;CD_NIVEL;CD_CATEGOR;NM_CATEGOR;NM_LOCALID;LONG;LAT;ALT;GMRotation
241320105;SENADOR GEORGINO AVELINO;2413201;SENADOR GEORGINO AVELINO;LITORAL SUL;LESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;SENADOR GEORGINO AVELINO;-35,124176;-6,158694;52,26179;0,00000
241330005;SERRA DE S?O BENTO;2413300;SERRA DE S?O BENTO;BORBOREMA POTIGUAR;AGRESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;SERRA DE S?O BENTO;-35,703490;-6,415367;394,05224;0,00000
241335905;SERRA DO MEL;2413359;SERRA DO MEL;MOSSORÀ;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;SERRA DO MEL;-37,041301;-5,165241;220,50286;0,00000
241340905;SERRA NEGRA DO NORTE;2413409;SERRA NEGRA DO NORTE;SERIDÀ OCIDENTAL;CENTRAL POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;SERRA NEGRA DO NORTE;-37,394973;-6,663984;168,86604;0,00000
241350805;SERRINHA;2413508;SERRINHA;AGRESTE POTIGUAR;AGRESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;SERRINHA;-35,501343;-6,277092;98,06062;0,00000
241355705;SERRINHA DOS PINTOS;2413557;SERRINHA DOS PINTOS;UMARIZAL;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;SERRINHA DOS PINTOS;-37,961579;-6,114129;609,59329;0,00000
241360705;SEVERIANO MELO;2413607;SEVERIANO MELO;PAU DOS FERROS;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;SEVERIANO MELO;-37,956581;-5,778188;147,31736;0,00000
241370605;S?TIO NOVO;2413706;S?TIO NOVO;BORBOREMA POTIGUAR;AGRESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;S?TIO NOVO;-35,910449;-6,104092;187,44603;0,00000
241380505;TABOLEIRO GRANDE;2413805;TABOLEIRO GRANDE;PAU DOS FERROS;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;TABOLEIRO GRANDE;-38,043568;-5,926752;148,26004;0,00000
241390405;TAIPU;2413904;TAIPU;LITORAL NORDESTE;LESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;TAIPU;-35,598847;-5,619667;32,98411;0,00000
241400105;TANGAR?;2414001;TANGAR?;BORBOREMA POTIGUAR;AGRESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;TANGAR?;-35,800190;-6,197357;185,41211;0,00000
241410005;TENENTE ANANIAS;2414100;TENENTE ANANIAS;PAU DOS FERROS;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;TENENTE ANANIAS;-38,179298;-6,477544;335,06041;0,00000
241415905;TENENTE LAURENTINO CRUZ;2414159;TENENTE LAURENTINO CRUZ;SERRA DE SANTANA;CENTRAL POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;TENENTE LAURENTINO CRUZ;-36,720660;-6,147230;738,62773;0,00000
241420905;TIBAU DO SUL;2414209;TIBAU DO SUL;LITORAL SUL;LESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;TIBAU DO SUL;-35,092600;-6,188072;39,09336;0,00000
241430805;TIMBA?BA DOS BATISTAS;2414308;TIMBA?BA DOS BATISTAS;SERIDÀ OCIDENTAL;CENTRAL POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;TIMBA?BA DOS BATISTAS;-37,271340;-6,463289;169,28687;0,00000
241440705;TOUROS;2414407;TOUROS;LITORAL NORDESTE;LESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;TOUROS;-35,455293;-5,202607;9,40217;0,00000
241445605;TRIUNFO POTIGUAR;2414456;TRIUNFO POTIGUAR;M?DIO OESTE;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;TRIUNFO POTIGUAR;-37,183797;-5,866959;107,41306;0,00000
241450605;UMARIZAL;2414506;UMARIZAL;UMARIZAL;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;UMARIZAL;-37,813258;-5,989902;165,17496;0,00000
241460505;UPANEMA;2414605;UPANEMA;M?DIO OESTE;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;UPANEMA;-37,260147;-5,641798;50,35382;0,00000
241470405;V?RZEA;2414704;V?RZEA;AGRESTE POTIGUAR;AGRESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;V?RZEA;-35,374791;-6,348800;57,31625;0,00000
241475305;VENHA-VER;2414753;VENHA-VER;SERRA DE S?O MIGUEL;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;VENHA-VER;-38,491230;-6,319423;639,46121;0,00000
241480305;VERA CRUZ;2414803;VERA CRUZ;AGRESTE POTIGUAR;AGRESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;VERA CRUZ;-35,428110;-6,045608;97,38695;0,00000
241490205;VI√OSA;2414902;VI√OSA;PAU DOS FERROS;OESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;VI√OSA;-37,947409;-5,991857;205,49226;0,00000
241500805;VILA FLOR;2415008;VILA FLOR;LITORAL SUL;LESTE POTIGUAR;RIO GRANDE DO NORTE;1;05;CIDADE;VILA FLOR;-35,076127;-6,312792;39,80988;0,00000
250010605;?GUA BRANCA;2500106;?GUA BRANCA;SERRA DO TEIXEIRA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;?GUA BRANCA;-37,642209;-7,511070;747,49795;0,00000
250020505;AGUIAR;2500205;AGUIAR;PIANCÀ;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;AGUIAR;-38,177582;-7,094806;272,18564;0,00000
250030405;ALAGOA GRANDE;2500304;ALAGOA GRANDE;BREJO PARAIBANO;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ALAGOA GRANDE;-35,633892;-7,036775;143,25069;0,00000
250040305;ALAGOA NOVA;2500403;ALAGOA NOVA;BREJO PARAIBANO;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ALAGOA NOVA;-35,759457;-7,057799;514,30346;0,00000
250050205;ALAGOINHA;2500502;ALAGOINHA;GUARABIRA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ALAGOINHA;-35,545491;-6,948140;142,42012;0,00000
250053605;ALCANTIL;2500536;ALCANTIL;CARIRI ORIENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;ALCANTIL;-36,060604;-7,741477;518,66629;0,00000
250057705;ALGOD?O DE JANDA?RA;2500577;ALGOD?O DE JANDA?RA;CURIMATA? OCIDENTAL;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ALGOD?O DE JANDA?RA;-36,006093;-6,904694;444,70215;0,00000
250060105;ALHANDRA;2500601;ALHANDRA;LITORAL SUL;MATA PARAIBANA;PARA?BA;1;05;CIDADE;ALHANDRA;-34,911985;-7,432995;57,48415;0,00000
250070005;S?O JO?O DO RIO DO PEIXE;2500700;S?O JO?O DO RIO DO PEIXE;CAJAZEIRAS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;S?O JO?O DO RIO DO PEIXE;-38,445454;-6,734431;245,14453;0,00000
250073405;AMPARO;2500734;AMPARO;CARIRI OCIDENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;AMPARO;-37,064775;-7,567212;622,12604;0,00000
250077505;APARECIDA;2500775;APARECIDA;SOUSA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;APARECIDA;-38,083338;-6,783695;215,43754;0,00000
250080905;ARA√AGI;2500809;ARA√AGI;GUARABIRA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ARA√AGI;-35,383299;-6,851697;50,00000;0,00000
250090805;ARARA;2500908;ARARA;CURIMATA? OCIDENTAL;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ARARA;-35,759542;-6,826192;448,05103;0,00000
250100505;ARARUNA;2501005;ARARUNA;CURIMATA? ORIENTAL;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ARARUNA;-35,735981;-6,531447;547,21105;0,00000
250110405;AREIA;2501104;AREIA;BREJO PARAIBANO;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;AREIA;-35,703391;-6,965515;608,90555;0,00000
250115305;AREIA DE BARA?NAS;2501153;AREIA DE BARA?NAS;PATOS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;AREIA DE BARA?NAS;-36,943508;-7,123695;365,33874;0,00000
250120305;AREIAL;2501203;AREIAL;ESPERAN√A;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;AREIAL;-35,922809;-7,049961;692,13911;0,00000
250130205;AROEIRAS;2501302;AROEIRAS;UMBUZEIRO;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;AROEIRAS;-35,715593;-7,548462;359,35895;0,00000
250135105;ASSUN√?O;2501351;ASSUN√?O;CARIRI OCIDENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;ASSUN√?O;-36,733187;-7,076327;570,66708;0,00000
250140105;BA?A DA TRAI√?O;2501401;BA?A DA TRAI√?O;LITORAL NORTE;MATA PARAIBANA;PARA?BA;1;05;CIDADE;BA?A DA TRAI√?O;-34,949931;-6,679529;8,14355;0,00000
250150005;BANANEIRAS;2501500;BANANEIRAS;BREJO PARAIBANO;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;BANANEIRAS;-35,631600;-6,749637;540,34842;0,00000
250153405;BARA?NA;2501534;BARA?NA;SERIDÀ ORIENTAL PARAIBANO;BORBOREMA;PARA?BA;1;05;CIDADE;BARA?NA;-36,253041;-6,642405;617,15307;0,00000
250157505;BARRA DE SANTANA;2501575;BARRA DE SANTANA;CARIRI ORIENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;BARRA DE SANTANA;-35,996314;-7,522834;342,98946;0,00000
250160905;BARRA DE SANTA ROSA;2501609;BARRA DE SANTA ROSA;CURIMATA? OCIDENTAL;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;BARRA DE SANTA ROSA;-36,059773;-6,720253;454,69471;0,00000
250170805;BARRA DE S?O MIGUEL;2501708;BARRA DE S?O MIGUEL;CARIRI ORIENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;BARRA DE S?O MIGUEL;-36,321536;-7,752671;488,69104;0,00000
250180705;BAYEUX;2501807;BAYEUX;JO?O PESSOA;MATA PARAIBANA;PARA?BA;1;05;CIDADE;BAYEUX;-34,929186;-7,132276;11,31509;0,00000
250190605;BEL?M;2501906;BEL?M;GUARABIRA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;BEL?M;-35,536274;-6,694043;152,02557;0,00000
250200305;BEL?M DO BREJO DO CRUZ;2502003;BEL?M DO BREJO DO CRUZ;CATOL? DO ROCHA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;BEL?M DO BREJO DO CRUZ;-37,539502;-6,188575;180,23027;0,00000
250205205;BERNARDINO BATISTA;2502052;BERNARDINO BATISTA;CAJAZEIRAS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;BERNARDINO BATISTA;-38,548869;-6,453548;692,66400;0,00000
250210205;BOA VENTURA;2502102;BOA VENTURA;ITAPORANGA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;BOA VENTURA;-38,218951;-7,422282;310,75241;0,00000
250215105;BOA VISTA;2502151;BOA VISTA;CAMPINA GRANDE;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;BOA VISTA;-36,235374;-7,257913;489,43734;0,00000
250220105;BOM JESUS;2502201;BOM JESUS;CAJAZEIRAS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;BOM JESUS;-38,655143;-6,817958;320,70952;0,00000
250230005;BOM SUCESSO;2502300;BOM SUCESSO;CATOL? DO ROCHA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;BOM SUCESSO;-37,930024;-6,445047;304,05872;0,00000
250240905;BONITO DE SANTA F?;2502409;BONITO DE SANTA F?;CAJAZEIRAS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;BONITO DE SANTA F?;-38,516495;-7,310763;585,64462;0,00000
250250805;BOQUEIR?O;2502508;BOQUEIR?O;CARIRI ORIENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;BOQUEIR?O;-36,133405;-7,482648;361,11549;0,00000
250260705;IGARACY;2502607;IGARACY;PIANCÀ;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;IGARACY;-38,146695;-7,179319;305,98080;0,00000
250270605;BORBOREMA;2502706;BORBOREMA;BREJO PARAIBANO;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;BORBOREMA;-35,599376;-6,804306;340,64062;0,00000
250280505;BREJO DO CRUZ;2502805;BREJO DO CRUZ;CATOL? DO ROCHA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;BREJO DO CRUZ;-37,500163;-6,347708;200,41275;0,00000
250290405;BREJO DOS SANTOS;2502904;BREJO DOS SANTOS;CATOL? DO ROCHA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;BREJO DOS SANTOS;-37,823710;-6,376183;329,08174;0,00000
250300105;CAAPOR?;2503001;CAAPOR?;LITORAL SUL;MATA PARAIBANA;PARA?BA;1;05;CIDADE;CAAPOR?;-34,917850;-7,514288;69,19079;0,00000
250310005;CABACEIRAS;2503100;CABACEIRAS;CARIRI ORIENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;CABACEIRAS;-36,284342;-7,490670;388,53082;0,00000
250320905;CABEDELO;2503209;CABEDELO;JO?O PESSOA;MATA PARAIBANA;PARA?BA;1;05;CIDADE;CABEDELO;-34,839430;-6,966983;4,58306;0,00000
250330805;CACHOEIRA DOS ?NDIOS;2503308;CACHOEIRA DOS ?NDIOS;CAJAZEIRAS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CACHOEIRA DOS ?NDIOS;-38,678303;-6,923936;329,79737;0,00000
250340705;CACIMBA DE AREIA;2503407;CACIMBA DE AREIA;PATOS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CACIMBA DE AREIA;-37,158217;-7,128473;272,08001;0,00000
250350605;CACIMBA DE DENTRO;2503506;CACIMBA DE DENTRO;CURIMATA? ORIENTAL;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;CACIMBA DE DENTRO;-35,792821;-6,640017;534,71410;0,00000
250355505;CACIMBAS;2503555;CACIMBAS;SERRA DO TEIXEIRA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CACIMBAS;-37,060402;-7,212359;632,10768;0,00000
250360505;CAI√ARA;2503605;CAI√ARA;GUARABIRA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;CAI√ARA;-35,469114;-6,617470;117,38058;0,00000
250370405;CAJAZEIRAS;2503704;CAJAZEIRAS;CAJAZEIRAS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CAJAZEIRAS;-38,560530;-6,890465;306,11590;0,00000
250375305;CAJAZEIRINHAS;2503753;CAJAZEIRINHAS;SOUSA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CAJAZEIRINHAS;-37,799184;-6,962693;259,58350;0,00000
250380305;CALDAS BRAND?O;2503803;CALDAS BRAND?O;ITABAIANA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;CALDAS BRAND?O;-35,342382;-7,171751;82,78781;0,00000
250390205;CAMALA?;2503902;CAMALA?;CARIRI OCIDENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;CAMALA?;-36,831611;-7,891242;554,32545;0,00000
250400905;CAMPINA GRANDE;2504009;CAMPINA GRANDE;CAMPINA GRANDE;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;CAMPINA GRANDE;-35,883859;-7,221497;540,23152;0,00000
250403305;CAPIM;2504033;CAPIM;LITORAL NORTE;MATA PARAIBANA;PARA?BA;1;05;CIDADE;CAPIM;-35,167739;-6,910844;101,30084;0,00000
250407405;CARA?BAS;2504074;CARA?BAS;CARIRI ORIENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;CARA?BAS;-36,495478;-7,731099;452,04006;0,00000
250410805;CARRAPATEIRA;2504108;CARRAPATEIRA;CAJAZEIRAS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CARRAPATEIRA;-38,344217;-7,039654;369,84589;0,00000
250415705;CASSERENGUE;2504157;CASSERENGUE;CURIMATA? ORIENTAL;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;CASSERENGUE;-35,816305;-6,783760;506,17065;0,00000
250420705;CATINGUEIRA;2504207;CATINGUEIRA;PIANCÀ;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CATINGUEIRA;-37,610720;-7,125210;284,84280;0,00000
250430605;CATOL? DO ROCHA;2504306;CATOL? DO ROCHA;CATOL? DO ROCHA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CATOL? DO ROCHA;-37,748500;-6,346753;301,97910;0,00000
250435505;CATURIT?;2504355;CATURIT?;CARIRI ORIENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;CATURIT?;-36,020659;-7,419618;413,42996;0,00000
250440505;CONCEI√?O;2504405;CONCEI√?O;ITAPORANGA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CONCEI√?O;-38,509158;-7,560225;382,73654;0,00000
250450405;CONDADO;2504504;CONDADO;SOUSA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CONDADO;-37,603971;-6,912307;240,74918;0,00000
250460305;CONDE;2504603;CONDE;JO?O PESSOA;MATA PARAIBANA;PARA?BA;1;05;CIDADE;CONDE;-34,907151;-7,263572;121,93629;0,00000
250470205;CONGO;2504702;CONGO;CARIRI OCIDENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;CONGO;-36,661533;-7,792571;479,05984;0,00000
250480105;COREMAS;2504801;COREMAS;PIANCÀ;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;COREMAS;-37,945537;-7,016918;215,71228;0,00000
250485005;COXIXOLA;2504850;COXIXOLA;CARIRI OCIDENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;COXIXOLA;-36,604830;-7,628797;468,61177;0,00000
250490005;CRUZ DO ESP?RITO SANTO;2504900;CRUZ DO ESP?RITO SANTO;SAP?;MATA PARAIBANA;PARA?BA;1;05;CIDADE;CRUZ DO ESP?RITO SANTO;-35,091489;-7,141337;19,39244;0,00000
250500605;CUBATI;2505006;CUBATI;SERIDÀ ORIENTAL PARAIBANO;BORBOREMA;PARA?BA;1;05;CIDADE;CUBATI;-36,347930;-6,862361;558,33259;0,00000
250510505;CUIT?;2505105;CUIT?;CURIMATA? OCIDENTAL;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;CUIT?;-36,153208;-6,485555;665,01536;0,00000
250520405;CUITEGI;2505204;CUITEGI;GUARABIRA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;CUITEGI;-35,525741;-6,895814;94,21715;0,00000
250523805;CUIT? DE MAMANGUAPE;2505238;CUIT? DE MAMANGUAPE;LITORAL NORTE;MATA PARAIBANA;PARA?BA;1;05;CIDADE;CUIT? DE MAMANGUAPE;-35,252825;-6,914157;75,96274;0,00000
250527905;CURRAL DE CIMA;2505279;CURRAL DE CIMA;LITORAL NORTE;MATA PARAIBANA;PARA?BA;1;05;CIDADE;CURRAL DE CIMA;-35,267057;-6,717430;68,50845;0,00000
250530305;CURRAL VELHO;2505303;CURRAL VELHO;ITAPORANGA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;CURRAL VELHO;-38,200391;-7,538085;349,18665;0,00000
250535205;DAMI?O;2505352;DAMI?O;CURIMATA? OCIDENTAL;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;DAMI?O;-35,909943;-6,631897;578,27350;0,00000
250540205;DESTERRO;2505402;DESTERRO;SERRA DO TEIXEIRA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;DESTERRO;-37,092169;-7,291448;605,80595;0,00000
250550105;VISTA SERRANA;2505501;VISTA SERRANA;SOUSA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;VISTA SERRANA;-37,567915;-6,740687;249,84212;0,00000
250560005;DIAMANTE;2505600;DIAMANTE;ITAPORANGA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;DIAMANTE;-38,265044;-7,423583;307,75134;0,00000
250570905;DONA IN?S;2505709;DONA IN?S;CURIMATA? ORIENTAL;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;DONA IN?S;-35,622541;-6,602123;439,52385;0,00000
250580805;DUAS ESTRADAS;2505808;DUAS ESTRADAS;GUARABIRA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;DUAS ESTRADAS;-35,418177;-6,688133;145,23117;0,00000
250590705;EMAS;2505907;EMAS;PIANCÀ;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;EMAS;-37,714586;-7,107992;271,02789;0,00000
250600405;ESPERAN√A;2506004;ESPERAN√A;ESPERAN√A;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ESPERAN√A;-35,858593;-7,020685;633,23987;0,00000
250610305;FAGUNDES;2506103;FAGUNDES;CAMPINA GRANDE;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;FAGUNDES;-35,784609;-7,363062;479,83420;0,00000
250620205;FREI MARTINHO;2506202;FREI MARTINHO;SERIDÀ ORIENTAL PARAIBANO;BORBOREMA;PARA?BA;1;05;CIDADE;FREI MARTINHO;-36,452044;-6,404516;375,75124;0,00000
250625105;GADO BRAVO;2506251;GADO BRAVO;UMBUZEIRO;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;GADO BRAVO;-35,790651;-7,582941;353,06472;0,00000
250630105;GUARABIRA;2506301;GUARABIRA;GUARABIRA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;GUARABIRA;-35,489965;-6,852715;97,79011;0,00000
250640005;GURINH?M;2506400;GURINH?M;ITABAIANA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;GURINH?M;-35,428186;-7,123216;103,54513;0,00000
250650905;GURJ?O;2506509;GURJ?O;CARIRI ORIENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;GURJ?O;-36,486276;-7,246222;489,24664;0,00000
250660805;IBIARA;2506608;IBIARA;ITAPORANGA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;IBIARA;-38,405568;-7,497851;344,98039;0,00000
250670705;IMACULADA;2506707;IMACULADA;SERRA DO TEIXEIRA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;IMACULADA;-37,510075;-7,388537;759,57770;0,00000
250680605;ING?;2506806;ING?;ITABAIANA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ING?;-35,617689;-7,295027;143,12910;0,00000
250690505;ITABAIANA;2506905;ITABAIANA;ITABAIANA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ITABAIANA;-35,337533;-7,330932;46,00604;0,00000
250700205;ITAPORANGA;2507002;ITAPORANGA;ITAPORANGA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;ITAPORANGA;-38,152573;-7,303980;296,88510;0,00000
250710105;ITAPOROROCA;2507101;ITAPOROROCA;LITORAL NORTE;MATA PARAIBANA;PARA?BA;1;05;CIDADE;ITAPOROROCA;-35,246296;-6,829920;83,12144;0,00000
250720005;ITATUBA;2507200;ITATUBA;ITABAIANA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;ITATUBA;-35,628161;-7,374958;117,15910;0,00000
250730905;JACARA?;2507309;JACARA?;LITORAL NORTE;MATA PARAIBANA;PARA?BA;1;05;CIDADE;JACARA?;-35,294282;-6,612969;172,44356;0,00000
250740805;JERICÀ;2507408;JERICÀ;CATOL? DO ROCHA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;JERICÀ;-37,808641;-6,556195;226,51735;0,00000
250750705;JO?O PESSOA;2507507;JO?O PESSOA;JO?O PESSOA;MATA PARAIBANA;PARA?BA;1;05;CIDADE;JO?O PESSOA;-34,873385;-7,149382;47,71090;0,00000
250760605;JUAREZ T?VORA;2507606;JUAREZ T?VORA;ITABAIANA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;JUAREZ T?VORA;-35,591178;-7,166345;150,35439;0,00000
250770505;JUAZEIRINHO;2507705;JUAZEIRINHO;SERIDÀ ORIENTAL PARAIBANO;BORBOREMA;PARA?BA;1;05;CIDADE;JUAZEIRINHO;-36,570701;-7,065368;553,71143;0,00000
250780405;JUNCO DO SERIDÀ;2507804;JUNCO DO SERIDÀ;SERIDÀ OCIDENTAL PARAIBANO;BORBOREMA;PARA?BA;1;05;CIDADE;JUNCO DO SERIDÀ;-36,716441;-6,993338;587,25430;0,00000
250790305;JURIPIRANGA;2507903;JURIPIRANGA;SAP?;MATA PARAIBANA;PARA?BA;1;05;CIDADE;JURIPIRANGA;-35,239454;-7,370291;122,22068;0,00000
250800005;JURU;2508000;JURU;SERRA DO TEIXEIRA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;JURU;-37,819264;-7,534307;588,21945;0,00000
250810905;LAGOA;2508109;LAGOA;CATOL? DO ROCHA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;LAGOA;-37,915090;-6,594209;281,27375;0,00000
250820805;LAGOA DE DENTRO;2508208;LAGOA DE DENTRO;GUARABIRA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;LAGOA DE DENTRO;-35,377044;-6,670599;152,54351;0,00000
250830705;LAGOA SECA;2508307;LAGOA SECA;CAMPINA GRANDE;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;LAGOA SECA;-35,851440;-7,158412;634,79991;0,00000
250840605;LASTRO;2508406;LASTRO;SOUSA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;LASTRO;-38,179218;-6,516531;337,29326;0,00000
250850505;LIVRAMENTO;2508505;LIVRAMENTO;CARIRI OCIDENTAL;BORBOREMA;PARA?BA;1;05;CIDADE;LIVRAMENTO;-36,948629;-7,379003;589,25213;0,00000
250855405;LOGRADOURO;2508554;LOGRADOURO;GUARABIRA;AGRESTE PARAIBANO;PARA?BA;1;05;CIDADE;LOGRADOURO;-35,443299;-6,615371;123,58045;0,00000
250860405;LUCENA;2508604;LUCENA;JO?O PESSOA;MATA PARAIBANA;PARA?BA;1;05;CIDADE;LUCENA;-34,874609;-6,898849;5,32949;0,00000
250870305;M?E D'?GUA;2508703;M?E D'?GUA;PATOS;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;M?E D'?GUA;-37,428161;-7,257049;418,15179;0,00000
250880205;MALTA;2508802;MALTA;SOUSA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;MALTA;-37,517776;-6,907185;257,15482;0,00000
250890105;MAMANGUAPE;2508901;MAMANGUAPE;LITORAL NORTE;MATA PARAIBANA;PARA?BA;1;05;CIDADE;MAMANGUAPE;-35,123893;-6,833715;24,26191;0,00000
250900805;MANA?RA;2509008;MANA?RA;SERRA DO TEIXEIRA;SERT?O PARAIBANO;PARA?BA;1;05;CIDADE;MANA?RA;-38,153072;-7,704614;749,15112;0,00000
250905705;MARCA√?O;2509057;MARCA√?O;LITORAL NORTE;MATA PARAIBANA;PARA?BA;1;05;CIDADE;MARCA√?O;-35,013924;-6,770054;92,93444;0,00000
